Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
556,Neu5Gca2-8Neu5Gca2-6Galb1-4GlcNAc-Sp0,6,4,71,1.399270952,0.128101734
520,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,6,2,33,2.991849605,0.029022439
149,Galb1-3GlcNAcb-Sp0,6,6,104,0.96143847,0.203628317
339,GlcNAca1-4Galb1-4GlcNAcb-Sp0,6,9,152,0.659839097,0.278245846
410,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,6,5,76,1.310463284,0.14066929
464,Neu5Aca2-6Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,6,6,108,0.923831982,0.211855604
321,Neu5Aca2-8Neu5Acb-Sp17,6,4,76,1.315065602,0.13998689
217,Manb1-4GlcNAcb-Sp0,6,4,70,1.423870196,0.12483695
482,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,6,7,113,0.88757276,0.220074121
514,GalNAcb1-4(6S)GlcNAc-Sp8 ,6,3,53,1.884028826,0.078036139
205,KDNa2-3Galb1-3GlcNAcb-Sp0,6,3,48,2.066618612,0.065332259
454,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,6,2,35,2.88349689,0.031673992
332,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,6,4,65,1.548682717,0.109608962
114,Gala1-3Galb1-3GlcNAcb-Sp0,6,3,60,1.667393678,0.097013662
118,Gala1-3Galb-Sp8,6,2,43,2.346040102,0.050333642
268,Neu5Aca2-6Galb1-4GlcNAcb-Sp0,6,4,79,1.261505096,0.148147926
593,GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,6,4,69,1.444584039,0.122157508
43,(6S)Galb1-4Glcb-Sp8,6,7,123,0.813299546,0.237798437
41,(6P)Mana-Sp8,6,6,99,1.008038698,0.193845793
422,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,6,5,89,1.125883294,0.171075781
356,KDNa2-3Galb1-4(Fuca1-3)GlcNAc-Sp0,6,12,215,0.465871163,0.336523301
417,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,5,7,119,0.837605081,0.231865781
192,GlcNAcb1-6GalNAca-Sp8,5,5,97,1.033178326,0.188754696
53,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,5,4,71,1.4079275,0.126942477
107,Gala1-3(Fuca1-2)Galb-Sp8,5,10,183,0.546442768,0.311390144
335,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,4,82,1.216860384,0.155327528
608,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,7,139,0.718301283,0.262229621
560,Gala1-3Galb1-4GlcNAcb1-2Mana1-6(Gala1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,5,3,50,2.015633656,0.068616931
292,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,5,3,60,1.679405482,0.095832586
48,"Neu5,9Ac2a-Sp8",5,6,115,0.869231685,0.224339319
502,Neu5Aca2-6GalNAcb1-4(6S)GlcNAcb-Sp8,5,5,90,1.114236994,0.173204154
336,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,9,172,0.580396816,0.301184599
569,(3S)GlcAb1-3Galb1-4GlcNAcb1-3Galb1-4Glc-Sp0,5,5,97,1.027753368,0.189842395
597,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,5,6,122,0.816817176,0.236931824
215,Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,11,217,0.461530146,0.33791257
402,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,5,5,93,1.079543497,0.179700534
465,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,5,1,18,5.635516747,0.005526848
85,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,5,3,67,1.498873023,0.115427276
116,Gala1-3Galb1-4Glcb-Sp0,5,7,138,0.72600891,0.260173611
447,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,5,3,59,1.683760533,0.095408398
322,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,5,4,80,1.249319033,0.150072988
350,Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,5,1,28,3.591784379,0.018488194
416,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,5,6,124,0.807972568,0.239115972
63,Fuca1-2Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,5,3,63,1.58596439,0.105466486
92,GalNAca1-3Galb-Sp8,5,6,118,0.843951903,0.230337882
185,GlcNAcb1-3Galb1-4Glcb-Sp0,5,3,53,1.872202367,0.078954367
340,GlcNAca1-4Galb1-3GlcNAcb-Sp0,5,4,75,1.332571943,0.137422882
386,Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,5,3,72,1.390632495,0.129269916
351,Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,6,123,0.810786619,0.23841919
538,Galb1-3GalNAcb1-3Gal-Sp21,5,2,43,2.343359946,0.050456422
319,Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,7,155,0.644575185,0.282549235
202,GlcAb-Sp8,5,3,56,1.786861788,0.085964635
152,Galb1-4(Fuca1-3)GlcNAcb-Sp8,5,4,75,1.330417578,0.13773572
274,Neu5Aca2-6Galb-Sp8,5,5,97,1.030573055,0.189276303
301,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,5,104,0.960751017,0.203776028
558,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Man a1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,5,4,79,1.258800642,0.148572935
521,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,5,7,144,0.695541841,0.268376448
123,Gala1-4GlcNAcb-Sp8,5,5,100,0.995946142,0.196340938
358,KDNa2-3Galb1-4Glc-Sp0,5,6,137,0.732199234,0.258531759
472,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,5,7,144,0.693989641,0.268799776
78,Fuca1-2Galb-Sp8,5,3,64,1.573797656,0.106798909
212,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,8,184,0.542140406,0.312700013
553,Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,5,9,193,0.517273204,0.320343271
67,Fuca1-2Galb1-3GlcNAcb-Sp0,5,5,114,0.880365678,0.22174143
87,GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,5,5,113,0.88266783,0.221207622
557,Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,5,2,45,2.213031797,0.056889729
524, Galb1-3GlcNAcb1-2Mana-Sp0,5,5,110,0.910762304,0.214785426
24,(3S)Galb1-4(Fuca1-3)(6S)Glc-Sp0,5,2,44,2.256714167,0.054628649
313,Mana1-6Manb-Sp10,4,8,181,0.551560345,0.309836938
423,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,4,6,139,0.717808825,0.262361426
70,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,4,3,68,1.46996693,0.118958927
412,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,4,4,97,1.032990575,0.18879224
438,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,4,3,76,1.320842476,0.139135266
570,(3S)GlcAb1-3Galb1-4GlcNAcb1-2Mana-Sp0,4,5,119,0.84294401,0.230579929
484,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,4,10,230,0.435318887,0.346374042
549,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,4,4,96,1.038120853,0.187768929
207,Mana1-2Mana1-2Mana1-3Mana-Sp9,4,7,163,0.613182671,0.291556173
576,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4,11,251,0.39907873,0.358272841
510,Galb1-3(6S)GlcNAcb-Sp8 ,4,4,97,1.036004857,0.188190349
168,Galb1-4GlcNAcb-Sp0,4,6,139,0.718962483,0.262052736
104,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp8,4,2,57,1.769906368,0.087441506
86,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,4,3,75,1.340757123,0.136241135
211,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,4,6,155,0.644014119,0.282708369
12,Galb-Sp8,4,5,113,0.883228655,0.221077755
193,GlcNAcb1-6GalNAca-Sp14,4,10,238,0.420902349,0.351080244
82,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,4,3,64,1.569927263,0.107226692
76,Fuca1-2Galb1-4GlcNAcb-Sp8,4,3,75,1.331047953,0.137644105
270,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,4,6,150,0.665767797,0.276587867
18,GlcN(Gc)b-Sp8,4,5,116,0.865479335,0.225220914
190,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,4,9,221,0.451744445,0.341057014
385,Galb1-4(Fuca1-3)GlcNAcb1-6(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,4,4,89,1.11940306,0.172256828
15,GalNAcb-Sp8,4,4,99,1.008271966,0.193797958
287,Neu5Gca-Sp8,4,8,203,0.492561419,0.328058922
452,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,4,2,58,1.717909942,0.092155101
391,Galb1-3GlcNAcb1-3GalNAca-Sp14,4,3,87,1.152317863,0.166340979
453,GalNAcb1-4Galb1-4Glcb-Sp0,4,4,95,1.052484921,0.184932116
539,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,4,3,73,1.374900806,0.131426756
136,Neu5Aca2-6(Galb1-3)GalNAca-Sp14,4,6,145,0.687848079,0.270479892
172,Galb1-4Glcb-Sp8,4,1,29,3.506401908,0.019649725
233,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,4,7,178,0.560579057,0.30711263
135,Neu5Aca2-6(Galb1-3)GalNAca-Sp8,4,7,187,0.535624299,0.314690933
164,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,4,5,123,0.815447368,0.237268971
89,GalNAca1-3(Fuca1-2)Galb-Sp8,4,3,70,1.435466589,0.123329143
159,Galb1-4GlcNAcb1-3GalNAca-Sp8,4,5,140,0.715304053,0.263032641
429,Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,4,3,84,1.196782295,0.158671933
196,Glca1-4Glca-Sp8,4,10,262,0.381555875,0.364105864
228,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,4,4,124,0.809407585,0.238760433
562,GalNAcb1-3GlcNAcb-Sp0 ,4,3,78,1.27604648,0.145884279
128,Galb1-3(Fuca1-4)GlcNAc-Sp0 ,4,4,111,0.900354369,0.217144775
389,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,4,6,170,0.588542913,0.298771357
42,(6S)Galb1-4Glcb-Sp0,4,2,55,1.822557927,0.08294826
512,(6S)GalNAcb1-4GlcNAc-Sp8 ,3,3,89,1.123305462,0.171544635
375,Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-2Mana1-3(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,3,3,93,1.073212618,0.180911506
528,GalNAcb1-4GlcNAcb1-2Mana-Sp0,3,4,118,0.846146324,0.229811655
105,Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,3,10,287,0.348645318,0.375194422
387,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,3,3,91,1.104913353,0.174926936
6,Fuca-Sp8,3,8,234,0.428210064,0.348690118
338,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,3,3,96,1.043630839,0.186675818
165,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,3,5,137,0.728479945,0.259517215
392,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb1-3GalNAca-Sp14,3,3,97,1.028296491,0.189733229
532,Galb1-4GlcNAcb1-2 Mana1-6(Galb1-4GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3,3,82,1.22219513,0.1544511
219,(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8 ,3,5,166,0.602044739,0.294801911
186,GlcNAcb1-4-MDPLys,3,6,181,0.5530081,0.309398499
66,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,3,3,94,1.059462835,0.183569004
226,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,3,2,76,1.323832482,0.138696626
542,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,3,3,97,1.027091456,0.189975518
174,GlcNAca1-6Galb1-4GlcNAcb-Sp8,3,2,56,1.781858895,0.086397401
199,Glcb1-6Glcb-Sp8,3,6,200,0.500563077,0.325547668
74,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,3,5,172,0.581054228,0.300989334
499,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,3,6,194,0.514627904,0.321163528
409,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,3,4,123,0.814835266,0.237419759
456,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,3,2,67,1.502779147,0.114958916
415,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,3,5,167,0.599750339,0.295473764
298,(6P)Glcb-Sp10,3,3,97,1.035210577,0.188348772
273,Neu5Aca2-6Galb1-4Glcb-Sp8,3,6,207,0.483723646,0.330846803
72,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb-Sp8,3,5,158,0.631628023,0.286238561
310,GlcNAcb1-4GlcNAcb-Sp10,3,3,94,1.059718967,0.183519155
218,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,3,4,154,0.648173382,0.281530283
494,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,3,2,61,1.640542272,0.099713805
363,Gala1-3Galb1-4GlcNAcb1-2Mana1-6(Gala1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,3,2,63,1.59539286,0.104446688
210,Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,3,3,106,0.94731533,0.206682926
130,Fuca1-4(Galb1-3)GlcNAcb-Sp8,3,3,126,0.794388817,0.242503853
551,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp25,3,5,190,0.526659718,0.317443795
58,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,3,7,270,0.370898853,0.367677842
124,Gala1-6Glcb-Sp8,3,4,156,0.642329796,0.283186498
323,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,3,5,195,0.513023556,0.321661673
201,GlcAa-Sp8,2,3,123,0.815131492,0.237346775
344,GlcNAca1-4Galb1-3GalNAc-Sp14,2,6,260,0.38491889,0.362982468
290,Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp0 ,2,3,130,0.767709522,0.249275792
91,GalNAca1-3GalNAcb-Sp8,2,1,49,2.045942782,0.066641334
343,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2,3,138,0.723756515,0.260773093
513,(3S)GalNAcb1-4(3S)GlcNAc-Sp8,2,3,127,0.789256124,0.243794526
177,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,2,5,207,0.482664608,0.331181872
68,Fuca1-2Galb1-3GlcNAcb-Sp8,2,5,210,0.477286528,0.332886708
437,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,3,117,0.852945378,0.228187897
179,GlcNAcb1-3GalNAca-Sp8,2,6,269,0.372256696,0.367221715
432,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,2,102,0.976602311,0.200395352
140,Galb1-3GalNAca-Sp14,2,2,70,1.431158561,0.123886976
413,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,2,4,177,0.563757011,0.306156599
509,Galb1-3GlcNAca1-3Galb1-4GlcNAcb-Sp8 ,2,3,151,0.661063971,0.277902685
554,Neu5Gca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,2,7,315,0.317187101,0.385947296
333,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,2,4,174,0.575380619,0.302677451
113,Gala1-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,2,3,164,0.610734388,0.292267397
486,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,3,136,0.73352736,0.258180595
537,Gala1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,2,5,238,0.420661767,0.35115909
148,Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,2,13,670,0.149302914,0.44539336
433,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,2,96,1.037528903,0.18788673
383,Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,2,6,330,0.303329563,0.390728855
171,Galb1-4Glcb-Sp0,2,3,130,0.767402796,0.249354557
458,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,2,5,286,0.349553078,0.374886314
204,GlcAb1-6Galb-Sp8,2,2,117,0.853386716,0.228082844
278,Neu5Acb2-6GalNAca-Sp8,2,4,222,0.450062313,0.341599293
133,GlcNAcb1-6(Galb1-3)GalNAca-Sp8 ,2,5,285,0.351405575,0.374257936
440,Galb1-6Galb-Sp10,2,2,94,1.065631803,0.182372033
187,GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,2,7,368,0.271713667,0.401733958
284,Neu5Gca2-3Galb1-4Glcb-Sp0,2,6,344,0.290605434,0.395142313
487,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,2,3,209,0.478744027,0.332424147
103,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,2,4,270,0.370681367,0.367750928
345,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,2,1,83,1.202875876,0.15764923
567,Galb1-3GlcNAcb1-6(Galb1-3)GalNAc-Sp14,2,5,318,0.314448709,0.386890068
147,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1,1,97,1.036113178,0.188168754
565,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,1,6,420,0.238244194,0.413518773
300,Galb1-3Galb1-4GlcNAcb-Sp8,1,7,480,0.208537331,0.424082758
141,Galb1-3GalNAca-Sp16,1,2,141,0.710475103,0.264330547
17,GlcNAcb-Sp8,1,6,423,0.236339558,0.41419327
442,GalNAcb1-6GalNAcb-Sp8,1,2,160,0.623076824,0.288694822
397,GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp12,1,3,214,0.467133482,0.336119972
517,Galb1-4(6P)GlcNAcb-Sp0 ,1,10,753,0.132872847,0.45135284
266,Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,1,5,358,0.279287994,0.3990857
156,Galb1-4(6S)Glcb-Sp8,1,6,476,0.210207568,0.423486413
95,GalNAcb1-3(Fuca1-2)Galb-Sp8,1,3,217,0.461632267,0.337879848
516,(4S)GalNAcb-Sp10,1,4,318,0.314800754,0.386768807
180,GlcNAcb1-3GalNAca-Sp14,1,10,833,0.120057528,0.456013279
518,(6P)Galb1-4GlcNAcb-SP0 ,1,5,432,0.23169712,0.415838976
262,Fuca1-2Galb1-4(6S)Glcb-Sp0,1,7,573,0.174377991,0.436336097
414,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,1,5,411,0.24348107,0.411666289
184,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1,2,234,0.42780061,0.348823791
599,Galb1-4GlcNAcb1-3Galb1-3GalNAca-Sp14,1,2,243,0.412012517,0.354000324
170,Galb1-4GlcNAcb-Sp23,1,4,418,0.239411276,0.413105668
40,(4S)Galb1-4GlcNAcb-Sp8,1,3,300,0.332981806,0.380530337
227,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,1,1,175,0.571685444,0.303780475
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,1,4,558,0.17908544,0.434641338
601,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,1,3,565,0.177012324,0.435387464
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,5,897,0.111488941,0.459134718
566,GlcNAb1-3Galb1-3GalNAc-Sp14,1,6,1079,0.092691772,0.465995779
519,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,1,4,753,0.1328774,0.451351186
84,(3S)Galb1-4(Fuca1-3)Glcb-Sp0,1,5,936,0.106841973,0.460829232
26,(3S)Galb1-4(6S)Glcb-Sp0,0,3,684,0.146178508,0.446525213
352,GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,0,1,307,0.325799308,0.382989206
231,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,0,2,564,0.177155249,0.435336013
602,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,0,6,1768,0.056569777,0.479222404
523,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,0,3,955,0.104661052,0.461624892
232,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp8,0,6,3572,0.027992881,0.489712935
61,Fuca1-2Galb1-3GalNAca-Sp8,0,5,3564,0.028058246,0.489688923
13,Glcb-Sp8,0,6,10260,0.009746161,0.496417849
377,Neu5Aca2-6Galb1-4GlcNAcb1-3GalNAc-Sp14,0,4,7812,0.012801442,0.495294968
197,Glca1-6Glca1-6Glcb-Sp8,0,6,28048,0.003565296,0.49868957
