Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
596,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,6,3,57,1.755888405,0.088684535
243,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp8,6,4,63,1.574936379,0.106673412
550,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,6,14,242,0.412655259,0.353788743
325,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,6,4,63,1.590219227,0.105004906
509,Galb1-3GlcNAca1-3Galb1-4GlcNAcb-Sp8 ,6,4,64,1.564089226,0.107875563
320,GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,6,4,76,1.309086463,0.140874114
578,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,6,1,18,5.557887986,0.005744854
429,Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,6,8,142,0.703936467,0.266096089
595,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,6,5,97,1.035066866,0.188377449
562,GalNAcb1-3GlcNAcb-Sp0 ,6,5,89,1.123733585,0.17146668
469,Glca1-6Glca1-6Glca1-6Glcb-Sp10,6,4,65,1.544865946,0.110043148
231,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,6,7,122,0.818572831,0.23650031
293,Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,6,7,127,0.786509569,0.244487554
400,Fuca1-2Galb1-4GlcNAcb1-3GalNAca-Sp14,5,6,105,0.950831861,0.205918418
464,Neu5Aca2-6Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,5,5,92,1.088924729,0.177920645
515,(3S)GalNAcb1-4GlcNAc-Sp8 ,5,7,129,0.774121247,0.247634047
280,Neu5Gca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,5,7,123,0.814688234,0.237455992
244,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,5,5,97,1.027266371,0.18994033
65,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp8,5,8,146,0.68261082,0.271919096
518,(6P)Galb1-4GlcNAcb-SP0 ,5,3,61,1.63455781,0.100327074
306,GalNAcb1-3Galb-Sp8,5,2,35,2.825070294,0.033229731
423,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,5,7,126,0.795264233,0.242284297
586,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,5,3,51,1.957639128,0.072593177
553,Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,5,9,173,0.577498186,0.302046617
219,(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8 ,5,7,138,0.72240775,0.261132603
432,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,5,4,73,1.360855299,0.133384928
510,Galb1-3(6S)GlcNAcb-Sp8 ,5,6,112,0.896624799,0.217995894
313,Mana1-6Manb-Sp10,5,11,205,0.487480469,0.329659896
117,Gala1-3Galb1-4Glc-Sp10,5,3,51,1.955989477,0.072710188
245,Neu5Aca2-3Galb-Sp8,5,6,125,0.802293842,0.240527359
401,Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,5,3,59,1.695361773,0.094288773
421,GlcNAcb1-2(GlcNAcb1-6)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,5,4,76,1.309540408,0.140806548
178,GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,5,6,121,0.829238102,0.233893454
391,Galb1-3GlcNAcb1-3GalNAca-Sp14,5,4,75,1.337269509,0.136743344
507,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,5,5,101,0.993465861,0.19685645
282,Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,5,6,111,0.899518866,0.217335183
527,Gala1-3Galb1-3GlcNAcb1-2Mana-Sp0,5,6,120,0.836167065,0.232213184
50,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,3,64,1.556043814,0.108776933
548,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,5,4,84,1.192155347,0.159452996
21,GlcNAcb1-6(GlcNAcb1-4)(GlcNAcb1-3)GlcNAc-Sp8,5,4,88,1.134591561,0.169501336
100,Gala1-2Galb-Sp8,5,3,58,1.716560435,0.092281245
335,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,9,182,0.548631406,0.310725236
470,Glca1-4Glca1-4Glca1-4Glcb-Sp10,5,3,67,1.484539812,0.117163901
511,(6S)(4S)GalNAcb1-4GlcNAc-Sp8,5,1,10,9.90136215,0.001095554
540,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,5,11,219,0.456615033,0.339489756
94,GalNAcb1-3GalNAca-Sp8,5,6,123,0.816105666,0.237106895
390,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,5,3,63,1.59339004,0.104662391
122,Gala1-4Galb1-4Glcb-Sp0,5,6,115,0.871958311,0.223700631
316,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,5,13,270,0.370426583,0.367836556
568,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,5,1,26,3.835089993,0.015626421
134,GlcNAcb1-6(Galb1-3)GalNAca-Sp14,5,3,70,1.422233352,0.12505138
289,Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,5,3,59,1.694426117,0.094378517
203,GlcAb1-3Galb-Sp8,5,4,86,1.162726105,0.16451292
25,(3S)Galb1-4Glcb-Sp8,5,4,90,1.107589723,0.174430683
499,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,5,7,137,0.728597928,0.259485908
182,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,7,139,0.717017053,0.262573452
531,Galb1-4GlcNAcb1-2æMana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,5,8,179,0.557566419,0.308020829
366,Neu5Aca2-6GlcNAcb1-4GlcNAc-Sp21,5,4,84,1.18607115,0.160486002
416,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,5,5,111,0.897241433,0.217854966
163,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,4,89,1.124080485,0.17140354
91,GalNAca1-3GalNAcb-Sp8,5,3,57,1.759090602,0.088398808
350,Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,5,4,79,1.262277029,0.148026848
62,Fuca1-2Galb1-3GalNAca-Sp14,5,3,73,1.365772697,0.132695846
118,Gala1-3Galb-Sp8,5,3,69,1.438926584,0.122883089
157,Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,5,3,70,1.424013981,0.124818133
494,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,5,3,75,1.340458812,0.136284015
305,Galb1-4GlcNAcb1-6Galb1-4GlcNAcb-Sp0,5,4,85,1.172360939,0.162838726
599,Galb1-4GlcNAcb1-3Galb1-3GalNAca-Sp14,5,5,103,0.971781678,0.201417893
41,(6P)Mana-Sp8,5,1,20,4.986601879,0.007753022
16,GlcNAcb-Sp0,5,1,31,3.215881736,0.02436851
159,Galb1-4GlcNAcb1-3GalNAca-Sp8,4,4,100,1.002556808,0.194973169
165,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,4,3,62,1.61514751,0.102345544
327,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,4,4,81,1.23210142,0.152837066
181,GlcNAcb1-3Galb-Sp8,4,1,14,7.336028486,0.002616637
76,Fuca1-2Galb1-4GlcNAcb-Sp8,4,5,116,0.865127284,0.225303784
262,Fuca1-2Galb1-4(6S)Glcb-Sp0,4,4,100,1.003240963,0.194832131
484,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,4,2,58,1.711602478,0.092746374
2,Glca-Sp8,4,4,99,1.008513114,0.193748518
236,Neu5Aca2-3GalNAca-Sp8,4,6,133,0.749208524,0.254063654
542,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,4,4,89,1.129431786,0.170432468
129,Galb1-3(Fuca1-4)GlcNAc-Sp8 ,4,4,91,1.100759525,0.175699898
383,Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,4,3,71,1.40112071,0.127853067
3,Mana-Sp8,4,2,57,1.752867853,0.088955024
570,(3S)GlcAb1-3Galb1-4GlcNAcb1-2Mana-Sp0,4,2,47,2.120058818,0.062087773
466,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,4,2,48,2.082246869,0.064362991
283,Neu5Gca2-3Galb1-4GlcNAcb-Sp0,4,4,89,1.124018737,0.171414777
42,(6S)Galb1-4Glcb-Sp0,4,8,198,0.505508234,0.324001838
517,Galb1-4(6P)GlcNAcb-Sp0 ,4,3,62,1.60323936,0.103606393
514,GalNAcb1-4(6S)GlcNAc-Sp8 ,4,3,72,1.393491418,0.128882042
549,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,4,2,47,2.117410948,0.062243946
138,Neu5Aca2-6(Galb1-3)GlcNAcb1-4Galb1-4Glcb-Sp10,4,8,190,0.526948469,0.317354876
328,"Neu5,9Ac2a2-3Galb1-4GlcNAcb-Sp0",4,6,138,0.724210189,0.260652257
69,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,4,5,120,0.834063478,0.232722193
180,GlcNAcb1-3GalNAca-Sp14,4,13,317,0.315565282,0.386505528
512,(6S)GalNAcb1-4GlcNAc-Sp8 ,4,3,71,1.407411692,0.127011235
298,(6P)Glcb-Sp10,4,2,61,1.626431632,0.101166621
424,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,4,6,156,0.641089704,0.28353891
555,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAc-Sp0,4,3,66,1.523209513,0.112543037
364,Galb1-4GlcNAcb1-2Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,4,1,13,7.631901481,0.002335237
114,Gala1-3Galb1-3GlcNAcb-Sp0,4,2,41,2.446981659,0.045963125
99,GalNAcb1-4GlcNAcb-Sp8,4,3,77,1.299366243,0.142329098
435,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,4,7,185,0.541577945,0.31287153
36,(3S)Galb1-4GlcNAcb-Sp0,4,4,106,0.947185926,0.206711109
15,GalNAcb-Sp8,4,5,123,0.815432777,0.237272565
407,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,4,5,130,0.769642147,0.248779986
255,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,4,5,146,0.684562798,0.271381994
392,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb1-3GalNAca-Sp14,4,2,41,2.447466707,0.045943267
171,Galb1-4Glcb-Sp0,4,5,139,0.720300093,0.26169519
275,Neu5Aca2-8Neu5Aca-Sp8,4,6,171,0.586416435,0.299399989
119,Gala1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,4,5,133,0.752259937,0.253268805
46,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,4,3,74,1.357411585,0.133869769
287,Neu5Gca-Sp8,4,6,156,0.640555276,0.283690886
414,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,4,5,126,0.794156595,0.242562123
196,Glca1-4Glca-Sp8,4,3,97,1.034826056,0.188425512
567,Galb1-3GlcNAcb1-6(Galb1-3)GalNAc-Sp14,4,5,151,0.660797452,0.277977326
137,Neu5Acb2-6(Galb1-3)GalNAca-Sp8,4,2,42,2.355756038,0.049891579
30,(3S)Galb1-3GlcNAcb-Sp0,4,3,81,1.235739775,0.152248631
168,Galb1-4GlcNAcb-Sp0,3,3,73,1.374822888,0.131437534
197,Glca1-6Glca1-6Glcb-Sp8,3,4,106,0.947731739,0.20659226
242,Neu5Aca2-3Galb1-3(6S)GalNAca-Sp8,3,6,179,0.558465951,0.30774946
439,Galb1-4Galb-Sp10,3,5,134,0.744720042,0.255236553
508,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)Galb1-4GlcNAcb1-4(Gal b1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3,6,181,0.553901564,0.309128133
191,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,3,3,99,1.010302083,0.193382123
112,Gala1-3GalNAcb-Sp8,3,4,133,0.752531147,0.253198258
520,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,3,6,169,0.593285802,0.297372647
37,(3S)Galb1-4GlcNAcb-Sp8,3,5,158,0.634141556,0.285519526
148,Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,3,7,202,0.494963409,0.327303787
220,Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,3,3,100,1.004345949,0.194604543
600,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,3,3,84,1.195295548,0.158922482
247,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,3,6,181,0.552464646,0.309563029
273,Neu5Aca2-6Galb1-4Glcb-Sp8,3,11,334,0.299123863,0.392185238
176,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,3,1,43,2.305152252,0.052246889
307,GlcAb1-3GlcNAcb-Sp8,3,4,127,0.787766859,0.244170101
308,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,3,6,192,0.519929958,0.319520844
193,GlcNAcb1-6GalNAca-Sp14,3,6,195,0.511832671,0.322031764
86,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,3,1,34,2.968185957,0.029577047
317,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,3,4,136,0.733935531,0.25807275
449,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,3,4,149,0.670033424,0.275399662
528,GalNAcb1-4GlcNAcb1-2Mana-Sp0,3,3,104,0.96221372,0.20346186
212,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,3,2,52,1.922855207,0.07510791
521,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,3,3,117,0.854907822,0.227721098
4,GalNAca-Sp8,3,5,183,0.547057982,0.311203145
115,Gala1-3Galb1-4GlcNAcb-Sp8,3,3,109,0.916059545,0.213593538
442,GalNAcb1-6GalNAcb-Sp8,3,1,42,2.371285272,0.049194771
338,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,3,4,134,0.748740812,0.254185667
174,GlcNAca1-6Galb1-4GlcNAcb-Sp8,3,4,142,0.702955531,0.266361763
207,Mana1-2Mana1-2Mana1-3Mana-Sp9,3,2,59,1.697163022,0.094116277
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,3,3,110,0.909737154,0.215016781
126,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,3,6,230,0.434013548,0.346798656
161,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,3,6,212,0.471950068,0.334583719
160,Galb1-4GlcNAcb1-3GalNAc-Sp14,3,1,53,1.886947879,0.077811415
406,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,3,3,108,0.92261855,0.212126079
58,Fuca1-2Galb1-3GalNAcb1-3Gala-Sp9,3,2,77,1.29966258,0.142284508
208,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,3,4,176,0.567366221,0.305073335
519,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,2,4,145,0.689092403,0.270138827
431,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,10,394,0.253727433,0.408050736
463,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,2,3,123,0.815815624,0.237178293
577,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,2,3,138,0.723878604,0.26074057
523,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,2,4,169,0.591602507,0.297868526
75,Fuca1-2Galb1-4GlcNAcb-Sp0,2,4,145,0.688217996,0.270378464
107,Gala1-3(Fuca1-2)Galb-Sp8,2,3,116,0.858895564,0.226775132
331,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,2,4,165,0.607751633,0.29313559
315,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,2,6,270,0.36972656,0.368071876
535,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAc-Sp0,2,2,91,1.098840327,0.176058167
438,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,2,100,1.000718712,0.19535257
250,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,2,5,199,0.502766209,0.324858397
349,Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,2,2,109,0.919193072,0.21289132
8,Rhaa-Sp8,2,2,104,0.966091626,0.202631121
141,Galb1-3GalNAca-Sp16,2,4,185,0.540414034,0.313226657
382,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp0,2,8,367,0.272734512,0.401376616
386,Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,2,3,142,0.704961491,0.265818699
147,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2,3,124,0.807067613,0.239340415
451,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,2,4,213,0.468838728,0.335575589
101,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,2,7,345,0.289805879,0.395420361
47,(6S)GlcNAcb-Sp8,2,1,74,1.35105103,0.134770209
73,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2,2,108,0.929697213,0.210552672
39,(6S)(4S)Galb1-4GlcNAcb-Sp0,2,1,56,1.784476448,0.086170663
279,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,2,3,145,0.688133873,0.270401527
559,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Mana1-4GlcNAcb1-4GlcNAc-Sp24,2,1,57,1.745741646,0.089596923
164,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,2,0,17,5.887505976,0.004889732
227,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,2,1,80,1.248095275,0.150267733
459,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,2,1,50,1.993203399,0.070123607
277,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,2,4,217,0.460057935,0.338384515
108,Gala1-3(Fuca1-2)Galb-Sp18,2,4,255,0.391887589,0.360660504
368,Galb1-4(Fuca1-3)GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,2,5,293,0.341617975,0.377583824
477,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,2,2,122,0.818045395,0.236629875
356,KDNa2-3Galb1-4(Fuca1-3)GlcNAc-Sp0,2,3,187,0.53579287,0.314639321
246,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,2,6,365,0.274028174,0.400923962
34,(3S)Galb1-4(6S)GlcNAcb-Sp0,2,3,209,0.478498238,0.332502124
97,GalNAcb1-4(Fuca1-3)GlcNAcb-Sp0,2,4,293,0.341362144,0.377670951
500,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,2,2,112,0.892286572,0.218989686
526,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana-Sp0,1,3,228,0.438561595,0.345320532
276,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,1,5,369,0.271239061,0.401900135
314,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,1,2,123,0.814399121,0.237527251
145,Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,1,4,274,0.365286256,0.369566329
341,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,1,3,255,0.391699865,0.360722949
410,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,1,5,404,0.247766734,0.410152578
322,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,1,4,351,0.284637071,0.39721984
186,GlcNAcb1-4-MDPLys,1,5,389,0.256835364,0.406956466
68,Fuca1-2Galb1-3GlcNAcb-Sp8,1,6,494,0.202468405,0.426251903
183,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,1,1,64,1.56990725,0.107228909
295,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,1,4,309,0.323882998,0.383646498
185,GlcNAcb1-3Galb1-4Glcb-Sp0,1,3,275,0.363462772,0.37018095
498,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,1,5,432,0.231362977,0.415957517
554,Neu5Gca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,1,2,222,0.450603618,0.341424733
374,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,1,2,224,0.446038155,0.342898665
433,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,1,5,448,0.223364918,0.418798464
184,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,1,2,198,0.504972478,0.324169084
130,Fuca1-4(Galb1-3)GlcNAcb-Sp8,1,3,328,0.305093663,0.390118682
170,Galb1-4GlcNAcb-Sp23,1,5,581,0.172042042,0.437177763
14,Manb-Sp8,1,4,430,0.232329918,0.415614517
