Chart Number,Glycan Name,Average RFU,StDev,% CV,t-value,p-value
136,Neu5Aca2-6(Galb1-3)GalNAca-Sp14,5,9,173,0.577809467,0.301953962
125,Galb1-2Galb-Sp8,5,3,59,1.699794909,0.093864879
145,Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,5,7,136,0.736567464,0.257378231
113,Gala1-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,5,6,109,0.919487461,0.212825456
449,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,5,7,137,0.732305552,0.258503634
119,Gala1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,5,7,128,0.782743965,0.245440408
412,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,5,11,219,0.456090106,0.339658459
493,Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-6(Neu5Aca2-3Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,5,4,75,1.324633153,0.138579414
557,Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,5,9,186,0.536634975,0.314381576
375,Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-2Mana1-3(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,5,7,143,0.699937346,0.267180516
460,Neu5Aca2-3Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,5,5,105,0.950825203,0.205919863
218,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,5,1,20,5.075442226,0.007386294
326,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,7,144,0.696112306,0.268220998
288,Neu5Aca2-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,5,3,51,1.972807476,0.071527584
256,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,5,6,125,0.802939601,0.240366506
468,Gala1-3(Fuca1-2)Galb1-3GalNAcb-Sp8,5,5,91,1.093489465,0.177060844
105,Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,5,3,56,1.786706615,0.085978021
216,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,3,59,1.705727886,0.093300955
486,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,5,3,57,1.757525602,0.088538318
306,GalNAcb1-3Galb-Sp8,5,2,41,2.439477219,0.046271698
355,(6S)GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,1,17,5.783811421,0.005139606
520,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,5,5,110,0.90590441,0.215883752
284,Neu5Gca2-3Galb1-4Glcb-Sp0,5,4,78,1.276354283,0.145836755
609,GlcNAcb1-3Fuca-Sp21,5,3,63,1.591210334,0.104897712
450,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,5,1,28,3.58928051,0.01852099
28,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp8,5,7,143,0.701631548,0.26672068
568,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,5,6,118,0.850249971,0.228830411
279,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,5,4,93,1.073466424,0.180862805
599,Galb1-4GlcNAcb1-3Galb1-3GalNAca-Sp14,5,5,109,0.914866674,0.213861411
600,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,5,5,101,0.994826359,0.196573521
343,GlcNAca1-4Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,5,2,47,2.148046027,0.06046534
146,Galb1-3Galb-Sp8,5,2,40,2.481570831,0.044572974
603,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5,1,23,4.316872512,0.011450088
126,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,4,4,83,1.205769492,0.157165942
167,Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,4,5,104,0.964348093,0.203004236
425,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,4,5,115,0.869429197,0.224293
551,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp25,4,2,43,2.301191576,0.052436863
572,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4,3,70,1.432140561,0.12375958
396,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp19,4,5,107,0.936351351,0.209083366
15,GalNAcb-Sp8,4,9,202,0.494002197,0.327605839
523,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,4,4,94,1.065599632,0.182378255
428,Galb1-3GlcNAcb1-6(Galb1-3GlcNAcb1-2)Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,4,7,160,0.626090698,0.28782734
219,(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8 ,4,6,134,0.74785995,0.254415589
51,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp13,4,6,136,0.736984105,0.257268426
314,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb-Sp10,4,5,120,0.834502371,0.232615913
283,Neu5Gca2-3Galb1-4GlcNAcb-Sp0,4,1,35,2.892806758,0.031434566
327,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,4,4,101,0.987791474,0.198040641
178,GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,4,5,110,0.912691863,0.214350575
579,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4,3,71,1.400858809,0.127888243
421,GlcNAcb1-2(GlcNAcb1-6)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,4,7,161,0.620384928,0.289471258
381,Galb1-3GalNAca1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,4,3,69,1.457411871,0.120529487
130,Fuca1-4(Galb1-3)GlcNAcb-Sp8,4,6,135,0.73923348,0.256676266
255,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,4,6,140,0.714674121,0.263201663
132,Galb1-4GlcNAcb1-6GalNAc-Sp14,4,2,49,2.037532766,0.067182687
199,Glcb1-6Glcb-Sp8,4,4,99,1.014194108,0.192587278
61,Fuca1-2Galb1-3GalNAca-Sp8,4,1,30,3.34303144,0.022143764
111,Gala1-3GalNAca-Sp16,4,2,46,2.165364843,0.059486733
322,Neu5Aca2-8Neu5Aca2-8Neu5Acb-Sp8,4,3,73,1.360588542,0.133422418
399,Neu5Aca2-3Galb1-3GlcNAcb1-3GalNAca-Sp14,4,1,18,5.434654049,0.006114621
91,GalNAca1-3GalNAcb-Sp8,4,6,155,0.643301639,0.282910547
530,GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,4,4,103,0.966354192,0.202574987
386,Galb1-3GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,4,3,83,1.205021452,0.157290734
576,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4,6,156,0.642567517,0.283118979
302,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,4,3,79,1.263993059,0.147758054
456,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,4,5,142,0.704081318,0.266056876
416,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,4,1,30,3.334886819,0.022278351
316,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Mana-Sp9,4,3,86,1.168242421,0.163552267
480,Neu5Aca2-6Galb1-4GlcNAcb1-6GalNAca-Sp14,4,4,110,0.909531248,0.215063277
129,Galb1-3(Fuca1-4)GlcNAc-Sp8 ,4,6,170,0.589321152,0.298541529
209,Mana1-2Mana1-3Mana-Sp9,4,9,249,0.40151963,0.357464356
512,(6S)GalNAcb1-4GlcNAc-Sp8 ,4,2,67,1.488265,0.116709817
265,Neu5Aca2-6GalNAca-Sp8,4,5,137,0.73199139,0.258586749
169,Galb1-4GlcNAcb-Sp8,4,4,120,0.83461353,0.232589003
168,Galb1-4GlcNAcb-Sp0,4,3,80,1.246030002,0.150596988
350,Galb1-4GlcNAcb1-2Mana1-6Manb1-4GlcNAcb1-4GlcNAc-Sp12,4,7,192,0.520974275,0.319197944
226,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,4,4,106,0.943602306,0.207492995
75,Fuca1-2Galb1-4GlcNAcb-Sp0,3,3,86,1.159826217,0.165020205
165,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,3,5,156,0.639433117,0.284010195
295,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,3,3,100,0.997311877,0.196057622
100,Gala1-2Galb-Sp8,3,5,138,0.727025964,0.259903283
233,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,3,6,166,0.602389052,0.294701184
35,(3S)Galb1-4(6S)GlcNAcb-Sp8,3,4,121,0.825669914,0.234762836
44,(6S)Galb1-4GlcNAcb-Sp8,3,5,153,0.653125634,0.280132424
149,Galb1-3GlcNAcb-Sp0,3,5,149,0.669174648,0.275638561
278,Neu5Acb2-6GalNAca-Sp8,3,1,34,2.957387822,0.029834538
543,Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,3,7,213,0.47032604,0.335101221
20,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)GalNAc-Sp14,3,5,139,0.718167493,0.262265424
88,GlcNAcb1-3Galb1-3GalNAca-Sp8,3,7,216,0.461970117,0.337771607
414,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,3,4,135,0.739389909,0.256635126
514,GalNAcb1-4(6S)GlcNAc-Sp8 ,3,2,65,1.527510658,0.112041589
204,GlcAb1-6Galb-Sp8,3,3,95,1.052115344,0.185004584
492,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp0,3,3,80,1.251088123,0.149791921
112,Gala1-3GalNAcb-Sp8,3,6,183,0.546274814,0.311441209
92,GalNAca1-3Galb-Sp8,3,5,155,0.645250748,0.282357714
451,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,3,6,189,0.528278495,0.316945517
337,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAc-Sp14,3,7,217,0.461485506,0.337926875
249,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,3,5,167,0.597704469,0.29607377
153,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,3,12,373,0.268027513,0.40302535
593,GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,3,9,282,0.354891939,0.373076761
563,GalNAcb1-4GlcNAcb1-3GalNAcb1-4GlcNAcb-Sp0 ,3,7,224,0.447196523,0.342524336
510,Galb1-3(6S)GlcNAcb-Sp8 ,3,8,250,0.399790417,0.35803701
310,GlcNAcb1-4GlcNAcb-Sp10,3,5,159,0.629928368,0.286725535
466,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,3,3,108,0.925997485,0.211373693
497,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,3,4,121,0.825606031,0.234778426
80,Fuca1-4GlcNAcb-Sp8,3,5,164,0.611375538,0.292081021
384,Galb1-4GlcNAcb1-6(Fuca1-4(Fuca1-2Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,3,2,53,1.87833397,0.078476738
547,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,3,6,204,0.489761587,0.328940522
181,GlcNAcb1-3Galb-Sp8,3,6,199,0.502577728,0.324917328
41,(6P)Mana-Sp8,3,5,166,0.602381203,0.29470348
348,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3Manb1-4GlcNAcb1-4GlcNAc-Sp12,3,8,277,0.361038457,0.370998891
383,Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21 ,3,9,305,0.328316921,0.382126471
410,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,3,6,203,0.491881853,0.328272763
499,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,3,4,144,0.696550664,0.268101595
296,4S(3S)Galb1-4GlcNAcb-Sp0,3,2,79,1.273596203,0.146263177
340,GlcNAca1-4Galb1-3GlcNAcb-Sp0,3,4,151,0.661035378,0.277910692
65,Fuca1-2Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp8,3,2,85,1.169760184,0.163288946
479,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,3,5,183,0.545216832,0.311763005
99,GalNAcb1-4GlcNAcb-Sp8,3,7,259,0.386215598,0.362549803
418,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,3,4,133,0.752746498,0.253142252
160,Galb1-4GlcNAcb1-3GalNAc-Sp14,3,3,105,0.954839897,0.205050242
276,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,3,4,136,0.737555353,0.257117937
159,Galb1-4GlcNAcb1-3GalNAca-Sp8,3,3,121,0.827456753,0.234327128
546,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,3,5,192,0.520825678,0.319243877
266,Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,3,7,293,0.3408426,0.377847917
407,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,3,7,291,0.343321753,0.377003832
435,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,2,2,83,1.210400218,0.156395668
430,Fuca1-3GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,2,5,200,0.498959528,0.326049943
191,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,2,1,26,3.852887174,0.01544011
172,Galb1-4Glcb-Sp8,2,4,170,0.587245349,0.299154833
442,GalNAcb1-6GalNAcb-Sp8,2,4,174,0.576335717,0.302392808
192,GlcNAcb1-6GalNAca-Sp8,2,7,286,0.349631338,0.374859757
507,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,2,6,250,0.400100311,0.357934347
307,GlcAb1-3GlcNAcb-Sp8,2,3,138,0.726220294,0.260117408
566,GlcNAb1-3Galb1-3GalNAc-Sp14,2,4,155,0.647199127,0.281805902
243,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp8,2,5,209,0.477745658,0.332740952
139,Galb1-3GalNAca-Sp8,2,3,145,0.690694247,0.269700261
300,Galb1-3Galb1-4GlcNAcb-Sp8,2,4,185,0.540066588,0.313332721
363,Gala1-3Galb1-4GlcNAcb1-2Mana1-6(Gala1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp20,2,1,29,3.413410323,0.02102271
104,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp8,2,3,113,0.883405973,0.221036709
440,Galb1-6Galb-Sp10,2,9,408,0.245255538,0.411039289
333,Gala1-4Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,2,6,267,0.374041859,0.366622489
287,Neu5Gca-Sp8,2,5,229,0.43758918,0.34563626
569,(3S)GlcAb1-3Galb1-4GlcNAcb1-3Galb1-4Glc-Sp0,2,3,139,0.721651738,0.26133429
196,Glca1-4Glca-Sp8,2,3,123,0.813897917,0.237650829
144,Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,2,1,60,1.659270604,0.097821702
162,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2,4,210,0.475260783,0.333530273
190,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,2,2,115,0.870366751,0.224073244
313,Mana1-6Manb-Sp10,2,12,579,0.172624792,0.43696775
60,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb-Sp8,2,3,155,0.647044451,0.281849679
443,(6S)Galb1-3GlcNAcb-Sp0,2,1,72,1.390412755,0.129299781
558,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Manæa1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,2,3,146,0.683167544,0.271765825
368,Galb1-4(Fuca1-3)GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,2,5,277,0.36165612,0.370790411
534,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,2,5,257,0.389198127,0.361555685
304,Galb1-4GlcNAca1-6Galb1-4GlcNAcb-Sp0,2,4,221,0.453319804,0.340549622
323,Neu5Gcb2-6Galb1-4GlcNAc-Sp8,2,5,296,0.33766753,0.37893028
519,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,2,4,204,0.490721732,0.328638027
231,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,2,2,127,0.787841684,0.24415122
161,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,2,1,77,1.291267674,0.143553375
500,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,2,5,266,0.375391077,0.366169935
498,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,2,2,98,1.019466697,0.191515447
292,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,2,3,153,0.65290021,0.280195939
467,Gala1-3(Fuca1-2)Galb1-3GalNAca-Sp8,2,3,148,0.675002487,0.274020471
13,Glcb-Sp8,2,3,195,0.512603152,0.321792291
581,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,2,11,697,0.143540544,0.44748138
72,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb-Sp8,1,3,223,0.4474341,0.342447593
236,Neu5Aca2-3GalNAca-Sp8,1,3,199,0.502678129,0.324885935
567,Galb1-3GlcNAcb1-6(Galb1-3)GalNAc-Sp14,1,3,182,0.548731871,0.310694738
96,GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,1,5,378,0.264347171,0.404316364
32,(3S)Galb1-4(Fuca1-3)GlcNAc-Sp0 ,1,4,307,0.325670126,0.383033499
553,Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,1,7,507,0.197115042,0.428168208
157,Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,1,5,341,0.293111569,0.394271339
110,Gala1-3GalNAca-Sp8,1,4,293,0.341700622,0.37755568
120,Gala1-4Galb1-4GlcNAcb-Sp0,1,4,315,0.317219131,0.385936275
610,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp21,1,2,169,0.593323676,0.297361497
177,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,1,2,200,0.500838023,0.325461597
97,GalNAcb1-4(Fuca1-3)GlcNAcb-Sp0,1,7,556,0.17993846,0.434334436
214,Mana1-2Mana1-2Mana1-6(Mana1-3)Mana-Sp9,1,2,176,0.569749921,0.304359356
134,GlcNAcb1-6(Galb1-3)GalNAca-Sp14,1,5,409,0.244430313,0.411330834
222,Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,1,6,524,0.190875158,0.430405212
202,GlcAb-Sp8,1,4,333,0.300026055,0.391872619
81,Fucb1-3GlcNAcb-Sp8,1,9,816,0.122541556,0.455109158
42,(6S)Galb1-4Glcb-Sp0,1,4,382,0.261929388,0.405165383
389,Fuca1-2Galb1-3GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,1,7,701,0.142692633,0.447788819
164,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,1,2,168,0.595502123,0.296720645
121,Gala1-4Galb1-4GlcNAcb-Sp8,1,3,259,0.386216353,0.362549551
108,Gala1-3(Fuca1-2)Galb-Sp18,1,3,338,0.295637489,0.393394329
548,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,1,3,355,0.282068009,0.398115522
239,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp8,1,7,806,0.124116451,0.454536127
85,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp0,1,4,458,0.218537219,0.420516524
317,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,1,5,575,0.174041605,0.436457273
401,Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,1,4,464,0.215308281,0.421666956
504,(3S)GalNAcb1-4(Fuca1-3)GlcNAcb-Sp8,1,8,1062,0.094161013,0.465458884
94,GalNAcb1-3GalNAca-Sp8,1,5,607,0.164673708,0.439835546
308,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,2,350,0.285879747,0.396786896
526,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana-Sp0,1,3,497,0.201204531,0.426704079
475,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,1,5,725,0.137890356,0.449530973
102,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp8,1,5,935,0.106951639,0.46078923
453,GalNAcb1-4Galb1-4Glcb-Sp0,1,2,335,0.298556853,0.392381769
529,Neu5Aca2-3Galb1-3GalNAcb1-4Galb1-4Glcb-Sp0,1,4,718,0.139328843,0.449008961
70,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,2,562,0.17792071,0.435060486
262,Fuca1-2Galb1-4(6S)Glcb-Sp0,0,6,1684,0.059390189,0.478188074
40,(4S)Galb1-4GlcNAcb-Sp8,0,5,1397,0.07157982,0.473720561
79,Fuca1-3GlcNAcb-Sp8,0,2,524,0.190872355,0.430406217
140,Galb1-3GalNAca-Sp14,0,3,1359,0.073572242,0.472990806
93,GalNAca1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,1,624,0.160335704,0.441402285
86,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,2,1183,0.084516875,0.468984808
501,Fuca1-2(6S)Galb1-3(6S)GlcNAcb-Sp0,0,3,1743,0.057378494,0.4789258
247,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,5,7963,0.012558607,0.495384213
77,Fuca1-2Galb1-4Glcb-Sp0,0,5,9298,0.010754803,0.496047146
30,(3S)Galb1-3GlcNAcb-Sp0,0,4,8689,0.011509263,0.495769865
246,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,0,2,-3128,-0.031967226,#NUM!
